date,station,city,state_id,lat,lon,station_type,pm25,pm10,no2,so2,co,o3,aqi,temp,humidity,wind_speed
2023-01-23,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,106.5,148.2,60.8005222231057,15.1,1.72,22.7,255,14.3,45.7,4.2
2023-01-23,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,120.2,172.9,31.8,22.165092463995954,1.79,36.0,300,13.3,56.0,5.7
2023-01-23,Raipur IGSV,Raipur,ct,21.24,81.63,urban,79.9,113.4,32.57961112651492,6.1,0.74,46.3,166,14.0,57.9,4.8
2023-01-23,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,73.5,130.4,29.34535494945365,6.9,0.57,27.0,145,15.8,47.8,4.8
2023-01-23,Chennai Alandur,Chennai,tn,13.0,80.21,urban,57.2,116.3,34.9164042074749,5.2,0.61,46.7,95,20.1,46.1,5.3
2023-01-23,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,52.3,92.9,25.03693709554551,1.0,0.63,17.0,87,18.1,38.1,5.4
2023-01-23,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,72.7,108.5,21.4,10.280581576710247,0.49,37.4,142,18.4,51.2,0.2
2023-01-23,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,83.3,154.6,42.11764754426409,8.3,1.03,12.1,178,19.3,49.6,7.2
2023-01-23,Guwahati Railway,Guwahati,as,26.19,91.75,urban,190.4,366.5,85.5905720623942,16.4,2.65,12.0,354,12.0,45.6,8.3
2023-01-23,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,169.4,320.9,60.852275484387576,12.8,1.76,24.2,338,7.5,46.2,5.5
2023-01-23,Shimla Ridge,Shimla,hp,31.1,77.17,residential,129.0,216.4,33.9,8.5,1.63,23.6,307,11.0,61.6,3.9
2023-01-23,Ernakulam South,Kochi,kl,9.98,76.3,urban,42.7,87.6,17.861587814360497,2.4,0.26,43.7,71,21.9,54.0,7.6
2023-01-23,Panaji Altinho,Panaji,ga,15.49,73.83,urban,50.9,96.6,40.26864280243696,9.2,0.93,30.3,85,17.7,52.4,3.5
2023-01-24,ITO,New Delhi,dl,28.63,77.24,urban,161.3,285.5,55.2179786524842,18.6,2.05,33.8,332,11.0,42.7,7.0
2023-01-24,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,244.3,366.9,88.3,26.89628563480283,3.05,12.5,396,12.6,54.5,7.4
2023-01-24,RK Puram,New Delhi,dl,28.56,77.17,residential,162.0,231.0,61.2,10.7,2.04,12.9,332,13.4,53.6,5.9
2023-01-24,Lucknow Central,Lucknow,up,26.85,80.95,urban,180.9,324.7,61.550813718832096,17.6,2.25,15.7,347,12.9,48.1,5.8
2023-01-24,Noida Sec-62,Noida,up,28.63,77.37,urban,201.3,435.3,75.6470745005869,16.7,2.25,16.4,363,11.2,49.0,4.0
2023-01-24,Patna Airport,Patna,br,25.59,85.09,urban,212.2,465.6,73.73752456615509,19.8,2.43,28.7,371,12.3,53.2,3.5
2023-01-24,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,96.0,199.4,48.19487721621974,5.6,1.28,20.2,220,11.8,49.7,5.0
2023-01-24,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,44.4,70.8,24.396502682944668,1.3,0.48,24.5,74,16.6,55.4,4.5
2023-01-24,Pune IITM,Pune,mh,18.54,73.81,suburban,31.5,50.8,2.2,2.7,0.95,36.4,52,17.6,50.5,4.8
2023-01-24,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,76.6,96.7,41.027064041311746,1.0,1.14,25.6,155,10.3,42.6,4.2
2023-01-24,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,182.9,264.3,65.32245913173375,11.3,2.49,25.8,348,8.0,55.0,8.1
2023-01-24,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,189.1,339.7,70.01520764702144,17.5,2.29,27.5,353,8.3,57.0,6.5
2023-01-24,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,190.7,298.0,74.80756358003899,19.1,2.11,20.8,354,12.9,53.4,3.2
2023-01-24,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,102.1,176.3,42.657070478213996,6.6,0.99,32.9,240,13.8,54.7,5.6
2023-01-24,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,108.3,197.6,32.8,16.52985815388966,0.74,26.0,261,13.0,46.1,4.2
2023-01-24,Raipur IGSV,Raipur,ct,21.24,81.63,urban,112.3,253.1,54.72548171612185,11.4,1.34,21.6,274,12.4,45.8,7.6
2023-01-24,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,68.1,105.7,33.05159284113786,5.9,0.89,30.3,127,18.4,50.1,0.5
2023-01-24,Chennai Alandur,Chennai,tn,13.0,80.21,urban,52.7,86.5,35.6599468697082,7.0,0.76,35.0,88,16.0,48.0,3.7
2023-01-24,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,59.6,93.9,31.435884550189602,6.7,0.25,34.2,99,13.6,51.8,2.2
2023-01-24,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,64.7,98.0,24.1,12.075357906669545,0.72,42.2,116,15.1,49.0,7.7
2023-01-24,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,122.4,224.8,56.358302514054024,9.8,1.32,15.4,302,13.2,56.1,5.1
2023-01-24,Guwahati Railway,Guwahati,as,26.19,91.75,urban,189.1,352.1,94.92929137542635,12.6,2.32,14.7,353,12.8,49.6,4.6
2023-01-24,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,189.9,350.4,71.01007003496582,14.7,2.06,21.2,354,13.4,55.2,5.6
2023-01-24,Shimla Ridge,Shimla,hp,31.1,77.17,residential,123.1,242.7,58.5,10.1,1.37,21.7,302,11.2,50.8,5.2
2023-01-24,Ernakulam South,Kochi,kl,9.98,76.3,urban,33.1,38.4,24.48702205528373,1.0,0.46,39.9,55,24.2,52.2,3.2
2023-01-24,Panaji Altinho,Panaji,ga,15.49,73.83,urban,35.3,73.5,18.884107488848038,6.9,0.36,32.0,59,17.9,42.7,6.0
2023-01-25,ITO,New Delhi,dl,28.63,77.24,urban,208.6,293.3,89.9392001757874,17.0,2.83,21.9,368,10.2,50.7,3.6
2023-01-25,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,308.2,522.0,108.8,33.444034444640174,3.81,5.0,445,8.9,52.1,5.1
2023-01-25,RK Puram,New Delhi,dl,28.56,77.17,residential,171.0,359.6,52.7,11.9,2.01,41.4,339,11.3,51.8,4.8
2023-01-25,Lucknow Central,Lucknow,up,26.85,80.95,urban,173.7,361.6,80.85072378040877,14.2,2.45,7.6,341,7.6,68.1,4.0
2023-01-25,Noida Sec-62,Noida,up,28.63,77.37,urban,215.9,320.5,102.84898116511414,18.3,2.77,5.0,374,12.6,54.6,4.8
2023-01-25,Patna Airport,Patna,br,25.59,85.09,urban,225.7,341.5,84.17680604511288,23.1,2.83,27.7,381,9.4,61.1,4.2
2023-01-25,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,100.3,177.2,42.68613805384307,8.1,0.92,19.8,234,13.6,46.6,5.4
2023-01-25,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,50.7,96.1,27.009460705377577,7.6,0.48,39.4,84,15.8,53.8,8.8
2023-01-25,Pune IITM,Pune,mh,18.54,73.81,suburban,39.5,72.8,5.7,1.0,0.65,42.5,66,16.4,46.5,5.6
2023-01-25,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,75.6,138.4,39.589527753555174,6.9,0.74,26.4,152,14.3,51.6,7.9
2023-01-25,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,187.2,381.1,77.45873295936174,16.2,2.21,20.8,352,9.9,51.9,6.3
2023-01-25,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,187.2,382.6,71.75642637640492,25.7,2.24,20.7,352,5.9,51.4,4.9
2023-01-25,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,191.5,383.9,82.49953780455932,13.4,2.11,5.0,355,11.3,53.9,6.6
2023-01-25,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,112.5,191.5,50.57621299242514,8.4,1.13,28.6,275,11.7,54.1,8.2
2023-01-25,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,114.4,196.8,37.3,22.23354001177885,1.32,45.4,281,13.6,53.2,3.4
2023-01-25,Raipur IGSV,Raipur,ct,21.24,81.63,urban,80.2,139.3,26.56079514525496,11.6,1.01,38.1,167,13.9,55.2,4.5
2023-01-25,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,42.5,89.6,5.342046185485472,1.0,0.67,41.9,71,19.4,45.9,4.1
2023-01-25,Chennai Alandur,Chennai,tn,13.0,80.21,urban,58.0,84.8,31.490245497477346,2.7,0.71,51.2,97,20.7,50.1,6.4
2023-01-25,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,50.5,70.0,30.697073473767375,2.6,0.67,40.4,84,17.9,49.0,5.1
2023-01-25,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,99.8,151.6,43.1,18.13709448688413,0.98,39.0,233,15.2,43.3,5.0
2023-01-25,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,96.1,150.2,49.87565832487047,1.2,1.08,33.5,220,13.3,43.6,3.5
2023-01-25,Guwahati Railway,Guwahati,as,26.19,91.75,urban,195.4,342.5,64.37448727422135,11.5,2.11,25.4,358,13.3,57.5,3.1
2023-01-25,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,144.9,219.6,61.856873613868984,12.0,2.14,21.8,319,12.6,48.0,9.3
2023-01-25,Shimla Ridge,Shimla,hp,31.1,77.17,residential,139.7,204.3,49.9,1.9,1.46,30.4,315,9.9,51.3,3.2
2023-01-25,Ernakulam South,Kochi,kl,9.98,76.3,urban,48.3,85.3,29.544857141049363,3.9,0.38,32.7,80,16.1,50.3,5.2
2023-01-25,Panaji Altinho,Panaji,ga,15.49,73.83,urban,88.8,147.5,27.582371711920842,5.0,1.02,37.9,196,16.9,55.0,1.5
2023-01-26,ITO,New Delhi,dl,28.63,77.24,urban,194.2,285.8,86.40849502149622,20.0,2.49,14.2,357,9.7,48.4,6.1
2023-01-26,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,295.9,462.3,89.2,37.46410433203283,3.29,21.8,435,9.5,50.0,5.6
2023-01-26,RK Puram,New Delhi,dl,28.56,77.17,residential,197.4,401.9,65.7,15.9,2.46,5.0,360,13.6,48.9,6.1
2023-01-26,Lucknow Central,Lucknow,up,26.85,80.95,urban,177.6,376.7,54.37882887452927,15.8,2.31,31.4,344,12.7,47.6,4.5
2023-01-26,Noida Sec-62,Noida,up,28.63,77.37,urban,208.3,450.6,85.26576325918495,18.1,2.68,13.4,368,12.5,48.8,5.2
2023-01-26,Patna Airport,Patna,br,25.59,85.09,urban,193.8,331.7,78.11534248646684,8.5,1.99,26.7,357,13.7,60.3,4.8
2023-01-26,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,132.2,256.2,56.5790052238519,15.1,1.53,19.6,309,16.2,53.8,3.8
2023-01-26,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,56.9,89.8,22.02371399633781,3.2,0.57,15.2,95,12.4,51.3,7.8
2023-01-26,Pune IITM,Pune,mh,18.54,73.81,suburban,44.1,88.1,4.3,6.2,0.6,39.5,74,16.8,51.0,5.5
2023-01-26,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,109.4,235.6,38.98126443308135,5.6,1.05,8.6,265,12.8,48.1,3.7
2023-01-26,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,238.7,397.7,107.56632057709083,17.9,2.73,5.0,391,6.7,46.8,3.8
2023-01-26,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,187.3,264.4,70.22465447277627,13.9,2.17,22.1,352,10.0,42.7,2.9
2023-01-26,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,204.2,298.0,76.81673765760185,16.4,2.57,19.2,365,13.2,43.8,5.9
2023-01-26,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,105.4,159.3,42.17766038110208,5.1,1.35,28.2,251,10.0,54.3,1.8
2023-01-26,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,145.0,302.7,32.7,22.466482351399904,1.68,31.9,319,15.6,45.9,5.6
2023-01-26,Raipur IGSV,Raipur,ct,21.24,81.63,urban,88.6,130.9,38.79625814588223,10.6,1.08,29.1,195,12.1,61.2,2.9
2023-01-26,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,76.4,132.7,27.587875849381057,12.7,1.03,26.1,155,20.3,52.4,7.0
2023-01-26,Chennai Alandur,Chennai,tn,13.0,80.21,urban,72.4,137.4,36.684893951429466,4.4,0.59,42.8,141,17.1,50.6,5.5
2023-01-26,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,52.1,98.8,14.913306984710367,1.0,0.71,37.4,87,19.1,59.7,3.9
2023-01-26,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,101.7,199.2,31.6,12.785370438542152,1.0,35.8,239,18.1,52.4,3.7
2023-01-26,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,101.8,193.0,49.316089921628105,11.6,1.0,37.0,239,16.4,51.3,3.2
2023-01-26,Guwahati Railway,Guwahati,as,26.19,91.75,urban,225.8,480.7,97.97025493147959,18.1,2.7,24.0,381,13.2,43.4,4.5
2023-01-26,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,184.3,312.3,66.2198433147828,17.9,2.14,24.3,349,8.7,53.5,5.5
2023-01-26,Shimla Ridge,Shimla,hp,31.1,77.17,residential,156.8,326.8,61.0,8.3,1.6,27.2,328,10.9,47.7,6.1
2023-01-26,Ernakulam South,Kochi,kl,9.98,76.3,urban,55.3,97.5,21.710564668929635,4.4,0.64,15.0,92,17.1,55.6,6.4
2023-01-26,Panaji Altinho,Panaji,ga,15.49,73.83,urban,73.4,161.5,16.932317831882212,4.2,1.06,25.5,145,20.3,59.8,5.0
2023-01-27,ITO,New Delhi,dl,28.63,77.24,urban,219.0,377.3,87.60255253659712,20.2,2.76,11.9,376,7.6,52.4,4.3
2023-01-27,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,187.9,302.2,51.8,23.788761051733275,2.46,18.6,352,11.0,55.8,10.4
2023-01-27,RK Puram,New Delhi,dl,28.56,77.17,residential,193.8,272.9,69.7,16.4,2.16,11.1,357,11.7,44.7,6.6
2023-01-27,Lucknow Central,Lucknow,up,26.85,80.95,urban,216.6,478.0,79.47100000228731,21.4,2.42,17.0,374,12.8,54.0,6.9
2023-01-27,Noida Sec-62,Noida,up,28.63,77.37,urban,141.4,261.2,67.81348304989592,9.6,1.47,25.4,316,9.8,47.9,5.3
2023-01-27,Patna Airport,Patna,br,25.59,85.09,urban,176.2,276.7,55.79431815635187,9.7,2.24,35.4,343,16.1,57.3,3.0
2023-01-27,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,103.6,186.6,40.157564324344406,3.6,1.17,40.6,245,15.4,58.3,1.7
2023-01-27,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,46.5,83.4,37.560024878757304,1.0,0.75,16.5,78,14.0,51.6,3.7
2023-01-27,Pune IITM,Pune,mh,18.54,73.81,suburban,47.0,68.5,2.0,3.7,0.46,31.2,78,18.6,56.6,4.3
2023-01-27,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,100.9,192.5,25.196429891234704,5.1,1.44,37.6,236,11.2,47.4,4.2
2023-01-27,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,173.1,313.5,89.07216654560747,10.5,2.08,12.0,341,9.0,45.7,1.9
2023-01-27,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,170.8,283.9,74.46848604438225,12.7,1.83,24.4,339,7.1,48.9,3.1
2023-01-27,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,210.9,436.9,99.50418652184842,16.6,2.47,15.8,370,10.6,45.3,5.2
2023-01-27,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,117.3,250.1,48.874101476552894,5.4,0.86,28.0,291,11.4,46.3,4.7
2023-01-27,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,114.3,236.2,42.6,22.25071786449278,1.11,36.9,281,10.8,47.4,5.3
2023-01-27,Raipur IGSV,Raipur,ct,21.24,81.63,urban,120.5,198.9,59.08382517663055,9.6,1.42,23.0,300,11.8,43.8,0.4
2023-01-27,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,101.0,182.1,25.96047731903075,9.9,1.19,55.7,237,20.4,46.3,2.8
2023-01-27,Chennai Alandur,Chennai,tn,13.0,80.21,urban,70.9,125.8,35.98625893761886,2.8,0.39,27.1,136,16.9,47.1,1.7
2023-01-27,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,31.9,64.4,17.531954738879076,1.5,0.46,45.1,53,17.5,47.4,2.9
2023-01-27,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,95.0,175.3,46.3,17.94191477298395,1.02,23.2,217,14.5,48.2,4.6
2023-01-27,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,134.1,276.7,65.5974638844875,7.2,1.52,26.2,311,12.7,43.7,4.7
2023-01-27,Guwahati Railway,Guwahati,as,26.19,91.75,urban,167.2,250.9,51.67602298239813,15.1,2.25,31.2,336,14.2,51.1,4.0
2023-01-27,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,205.6,305.3,71.35005279515761,20.0,2.44,14.3,366,11.7,39.6,7.2
2023-01-27,Shimla Ridge,Shimla,hp,31.1,77.17,residential,179.0,377.4,60.9,12.6,1.97,13.1,345,8.0,35.8,4.2
2023-01-27,Ernakulam South,Kochi,kl,9.98,76.3,urban,54.1,92.3,34.971003556008185,5.3,0.81,41.8,90,15.7,47.5,4.2
2023-01-27,Panaji Altinho,Panaji,ga,15.49,73.83,urban,54.6,107.0,30.71782313062019,6.9,0.54,38.4,91,18.0,43.4,6.4
2023-01-28,ITO,New Delhi,dl,28.63,77.24,urban,180.7,366.6,69.82627420384027,11.4,2.38,26.2,347,8.2,47.4,5.6
2023-01-28,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,279.8,395.9,96.0,33.88368784835795,3.43,24.2,423,11.8,47.0,6.4
2023-01-28,RK Puram,New Delhi,dl,28.56,77.17,residential,171.7,276.2,60.6,16.6,2.02,38.7,340,13.5,53.6,7.9
2023-01-28,Lucknow Central,Lucknow,up,26.85,80.95,urban,188.8,330.6,77.45398349478816,11.2,2.18,23.1,353,10.8,54.7,4.3
2023-01-28,Noida Sec-62,Noida,up,28.63,77.37,urban,179.1,382.8,74.0963001610824,12.8,2.16,29.8,345,10.8,51.4,5.9
2023-01-28,Patna Airport,Patna,br,25.59,85.09,urban,171.1,244.7,50.57502415608825,13.7,2.33,25.9,339,11.0,58.9,4.7
2023-01-28,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,82.3,153.0,36.04023250555724,4.6,1.36,39.4,174,13.1,49.1,5.8
2023-01-28,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,79.7,172.7,42.73409456952295,3.1,0.88,44.1,166,11.8,44.7,6.1
2023-01-28,Pune IITM,Pune,mh,18.54,73.81,suburban,31.2,67.0,10.7,1.5,0.2,26.2,52,12.8,49.8,1.8
2023-01-28,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,74.6,118.2,19.733633935389513,8.7,0.73,28.1,149,11.7,57.3,4.3
2023-01-28,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,205.0,332.4,88.83684484014597,19.4,2.4,10.2,365,11.0,58.4,7.9
2023-01-28,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,200.2,406.1,82.53545039480558,17.1,2.72,12.6,362,8.6,46.0,9.4
2023-01-28,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,150.8,208.6,65.182664610259,9.5,2.03,19.4,324,13.2,60.5,5.1
2023-01-28,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,107.8,157.6,48.043185995408145,9.5,1.38,23.4,259,13.5,48.0,3.8
2023-01-28,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,114.0,202.4,53.2,24.99357461328482,1.5,30.5,280,14.9,45.7,5.8
2023-01-28,Raipur IGSV,Raipur,ct,21.24,81.63,urban,98.5,157.7,48.93923986935716,9.3,1.11,30.7,228,16.5,48.0,3.6
2023-01-28,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,52.4,105.9,24.043927095855587,6.8,0.47,48.9,87,16.8,48.1,5.6
2023-01-28,Chennai Alandur,Chennai,tn,13.0,80.21,urban,58.6,80.8,27.865049351158724,3.5,0.54,47.1,98,18.0,46.2,5.7
2023-01-28,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,35.3,59.9,27.694667863930675,3.5,0.2,40.2,59,16.3,51.4,3.8
2023-01-28,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,50.0,94.9,17.4,19.34477191781447,0.59,37.8,83,17.2,64.8,6.5
2023-01-28,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,106.5,203.0,47.77297190464819,7.0,1.54,29.0,255,16.6,44.1,5.3
2023-01-28,Guwahati Railway,Guwahati,as,26.19,91.75,urban,172.3,277.4,76.78074199907248,13.4,2.12,22.0,340,12.1,49.9,3.6
2023-01-28,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,142.1,215.2,76.2358124266775,10.9,1.79,29.7,317,10.1,52.9,3.6
2023-01-28,Shimla Ridge,Shimla,hp,31.1,77.17,residential,153.1,305.0,52.2,11.0,1.73,14.4,325,12.2,55.6,7.4
2023-01-28,Ernakulam South,Kochi,kl,9.98,76.3,urban,75.0,157.9,34.046600538922085,7.1,0.86,25.2,150,19.5,47.6,1.0
2023-01-28,Panaji Altinho,Panaji,ga,15.49,73.83,urban,73.7,108.0,42.72525507596036,10.1,0.61,47.8,146,14.3,54.3,3.7
2023-01-29,ITO,New Delhi,dl,28.63,77.24,urban,162.1,225.6,75.83869427672663,17.0,1.98,18.5,332,9.7,55.9,5.7
2023-01-29,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,248.1,488.3,94.1,31.95518220050223,2.59,14.5,399,8.7,50.6,3.0
2023-01-29,RK Puram,New Delhi,dl,28.56,77.17,residential,164.8,253.4,69.8,17.0,1.73,9.7,334,11.6,45.5,4.7
2023-01-29,Lucknow Central,Lucknow,up,26.85,80.95,urban,209.2,386.0,82.78216774849916,18.4,2.54,31.4,369,8.5,48.5,8.5
2023-01-29,Noida Sec-62,Noida,up,28.63,77.37,urban,174.0,358.0,69.27461898868403,11.6,1.97,32.7,342,12.2,42.1,4.0
2023-01-29,Patna Airport,Patna,br,25.59,85.09,urban,168.5,288.3,77.43931786086284,15.0,2.53,28.9,337,17.0,36.2,3.7
2023-01-29,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,86.1,127.7,33.838247187237826,9.8,0.83,18.5,187,12.6,50.4,6.6
2023-01-29,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,28.2,58.5,26.962861239455904,1.0,0.66,38.8,47,16.2,53.6,8.7
2023-01-29,Pune IITM,Pune,mh,18.54,73.81,suburban,54.3,107.1,17.7,5.3,0.76,28.7,90,17.4,51.4,5.3
2023-01-29,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,113.5,252.0,57.767646249416785,10.5,1.11,24.1,278,13.8,53.6,2.0
2023-01-29,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,183.7,296.1,77.77384376523176,22.5,2.25,23.0,349,9.4,49.3,3.2
2023-01-29,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,180.5,317.1,66.43144441749044,13.6,2.27,34.3,347,10.2,47.9,4.3
2023-01-29,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,191.6,304.2,72.41835026452023,15.9,2.28,16.9,355,12.0,47.7,3.8
2023-01-29,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,100.8,213.5,38.495590614584685,9.1,1.27,38.3,236,12.9,47.8,4.3
2023-01-29,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,156.1,327.9,51.6,20.294333117100933,1.82,34.1,328,15.7,46.7,8.5
2023-01-29,Raipur IGSV,Raipur,ct,21.24,81.63,urban,93.7,193.7,30.10719414852445,7.2,1.05,52.2,212,14.4,54.0,7.3
2023-01-29,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,64.7,129.2,19.37313634702295,1.0,0.54,36.2,116,19.4,52.8,5.0
2023-01-29,Chennai Alandur,Chennai,tn,13.0,80.21,urban,51.7,88.1,23.235015904650403,1.4,0.93,32.3,86,17.3,44.6,6.1
2023-01-29,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,38.1,73.4,29.518407610576297,1.0,0.31,33.7,64,13.2,49.7,5.2
2023-01-29,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,75.0,149.4,21.5,22.087514991263234,0.97,46.1,150,13.4,48.9,6.1
2023-01-29,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,103.5,220.9,56.75865665875341,13.3,1.63,23.4,245,13.0,62.4,5.9
2023-01-29,Guwahati Railway,Guwahati,as,26.19,91.75,urban,173.3,343.0,81.20476977215507,16.7,2.12,21.1,341,12.3,41.4,3.5
2023-01-29,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,202.9,404.7,66.59507695959392,13.9,2.53,25.1,364,6.8,49.0,6.1
2023-01-29,Shimla Ridge,Shimla,hp,31.1,77.17,residential,163.8,327.0,57.3,15.4,1.7,32.7,334,7.7,55.1,1.1
2023-01-29,Ernakulam South,Kochi,kl,9.98,76.3,urban,35.3,68.8,40.51501044761839,4.4,0.41,33.1,59,22.7,50.3,6.3
2023-01-29,Panaji Altinho,Panaji,ga,15.49,73.83,urban,44.7,95.0,15.531896604053673,1.0,0.24,45.3,74,20.4,47.7,4.0
2023-01-30,ITO,New Delhi,dl,28.63,77.24,urban,199.1,375.5,75.92206931432786,14.9,2.37,9.0,361,8.8,47.1,7.4
2023-01-30,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,239.8,393.7,82.4,19.756806126836608,2.74,10.5,392,15.1,54.1,5.1
2023-01-30,RK Puram,New Delhi,dl,28.56,77.17,residential,165.0,256.8,44.9,17.8,1.93,36.1,335,11.9,49.3,4.1
2023-01-30,Lucknow Central,Lucknow,up,26.85,80.95,urban,190.1,350.5,87.22027096132996,14.8,2.39,5.0,354,12.5,56.0,6.8
2023-01-30,Noida Sec-62,Noida,up,28.63,77.37,urban,212.1,408.3,84.1366735921517,12.1,2.51,6.9,371,6.9,44.6,7.9
2023-01-30,Patna Airport,Patna,br,25.59,85.09,urban,184.1,374.3,84.24175000808191,13.2,2.3,15.1,349,11.7,53.4,7.3
2023-01-30,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,66.5,105.0,30.689471185012387,5.6,0.71,39.4,122,14.7,52.1,4.5
2023-01-30,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,60.5,92.7,41.17944099501843,2.6,0.75,38.8,102,13.4,51.0,5.8
2023-01-30,Pune IITM,Pune,mh,18.54,73.81,suburban,38.1,71.5,22.5,4.4,0.4,25.7,64,18.6,54.0,4.4
